"","trdar_cd_nm","한글id"
"14507","도봉산4길","도봉"
"14508","도봉산길","도봉"
"14509","방학로10길","방학"
"14510","방학로15길","방학"
"14511","방학로5길","방학"
"14512","방학로6가길","방학"
"14513","삼양로144길","삼양"
"14514","시루봉로23길","시루"
"14515","우이천로32길","우이"
"14516","우이천로4다길","우이"
"14517","해등로16길","해등"
"14518","공릉로58길","공릉"
"14519","동일로173가길","동일"
"14520","동일로192길","동일"
"14521","동일로242길","동일"
"14522","상계로12길","상계"
"14523","상계로1길","상계"
"14524","상계로9가길","상계"
"14525","석계로1길","석계"
"14526","한글비석로22길","한글"
"14527","한글비석로24길","한글"
"14528","한글비석로44길","한글"
"14529","가좌로7길","가좌"
"14530","갈현로1길","갈현"
"14531","갈현로33길","갈현"
"14532","갈현로41길","갈현"
"14533","갈현로7길","갈현"
"14534","불광천길","불광"
"14535","서오릉로21길","서오"
"14536","서오릉로8길","서오"
"14537","수색로18길","수색"
"14538","역말로9길","역말"
"14539","연서로11길","연서"
"14540","연서로13길","연서"
"14541","연서로16길","연서"
"14542","연서로17길","연서"
"14543","연서로21길","연서"
"14544","연서로27길","연서"
"14545","연서로28길","연서"
"14546","연서로29길","연서"
"14547","연서로33길","연서"
"14548","연서로34길","연서"
"14549","연서로3길","연서"
"14550","연서로41길","연서"
"14551","연서로5길","연서"
"14552","은평로10길","은평"
"14553","은평로13길","은평"
"14554","은평로20길","은평"
"14555","은평로3길","은평"
"14556","은평로8길","은평"
"14557","응암로12길","응암"
"14558","응암로13길","응암"
"14559","응암로14길","응암"
"14560","응암로22길","응암"
"14561","응암로34길","응암"
"14562","증산로13길","증산"
"14563","증산로15길","증산"
"14564","증산로17길","증산"
"14565","증산로21길","증산"
"14566","증산로5길","증산"
"14567","증산로9길","증산"
"14568","증산서길","증산"
"14569","진흥로12길","진흥"
"14570","진흥로1길","진흥"
"14571","통일로69길","통일"
"14572","통일로78길","통일"
"14573","통일로87길","통일"
"14574","통일로92길","통일"
"14575","가재울로6길","가재"
"14576","독립문로8길","독립"
"14577","명지대길","명지"
"14578","모래내로15길","모래"
"14579","북아현로4길","북아"
"14580","세검정로1길","세검"
"14581","세무서2길","세무"
"14582","세무서길","세무"
"14583","수색로8길","수색"
"14584","신촌로37길","신촌"
"14585","연희로10길","연희"
"14586","응암로1길","응암"
"14587","증가로10길","증가"
"14588","증가로20가길","증가"
"14589","증가로23나길","증가"
"14590","증가로6길","증가"
"14591","충정로4길","충정"
"14592","충정로6길","충정"
"14593","통일로11길","통일"
"14594","통일로37길","통일"
"14595","통일로39길","통일"
"14596","홍연길","홍연"
"14597","홍제내길","홍제"
"14598","광성로6길","광성"
"14599","대흥로21길","대흥"
"14600","대흥로28길","대흥"
"14601","도화4길","도화"
"14602","도화길","도화"
"14603","독막로22길","독막"
"14604","독막로32길","독막"
"14605","독막로8길","독막"
"14606","동교로17길","동교"
"14607","동교로19길","동교"
"14608","동교로25길","동교"
"14609","동교로27길","동교"
"14610","동교로38길","동교"
"14611","마포대로12길","마포"
"14612","마포대로20길","마포"
"14613","마포대로4길","마포"
"14614","만리재옛길","만리"
"14615","망원로11길","망원"
"14616","망원로2길","망원"
"14617","매봉산로2길","매봉"
"14618","모래내로7길","모래"
"14619","방울내로9안길","방울"
"14620","백범로16길","백범"
"14621","성미산로11길","성미"
"14622","성미산로1길","성미"
"14623","성미산로32길","성미"
"14624","성산로4길","성산"
"14625","성지3길","성지"
"14626","숭문8길","숭문"
"14627","숭문길","숭문"
"14628","신촌로12길","신촌"
"14629","신촌로28가길","신촌"
"14630","신촌로30길","신촌"
"14631","양화로11길","양화"
"14632","양화로1길","양화"
"14633","양화진길","양화"
"14634","와우산로29가길","와우"
"14635","와우산로29길","와우"
"14636","와우산로3길","와우"
"14637","월드컵로10길","월드"
"14638","월드컵로11길","월드"
"14639","월드컵로16길","월드"
"14640","월드컵로19길","월드"
"14641","월드컵로25길","월드"
"14642","월드컵로36길","월드"
"14643","월드컵로7길","월드"
"14644","월드컵로8길","월드"
"14645","토정로37길","토정"
"14646","효창원로93길","효창"
"14647","가로공원로58길","가로"
"14648","곰달래로10길","곰달"
"14649","곰달래로2길","곰달"
"14650","곰달래로3길","곰달"
"14651","곰달래로5길","곰달"
"14652","남부순환로33길","남부"
"14653","남부순환로40길","남부"
"14654","남부순환로58길","남부"
"14655","남부순환로70길","남부"
"14656","남부순환로79길","남부"
"14657","남부순환로88길","남부"
"14658","목동남로4길","목동"
"14659","목동동로12길","목동"
"14660","목동동로8길","목동"
"14661","목동로19길","목동"
"14662","목동로9길","목동"
"14663","목동중앙남로3가길","목동"
"14664","목동중앙로13나길","목동"
"14665","목동중앙로3길","목동"
"14666","목동중앙본로7길","목동"
"14667","목동중앙북로16길","목동"
"14668","목동중앙북로8길","목동"
"14669","목동중앙서로7길","목동"
"14670","목동중앙서로8가길","목동"
"14671","신목로2길","신목"
"14672","신목로5길","신목"
"14673","신목로6길","신목"
"14674","신월로15길","신월"
"14675","신월로20길","신월"
"14676","오목로23길","오목"
"14677","오목로30길","오목"
"14678","오목로3길","오목"
"14679","오목로5길","오목"
"14680","은행정로5길","은행"
"14681","은행정로7길","은행"
"14682","중앙로25길","중앙"
"14683","중앙로32길","중앙"
"14684","중앙로36길","중앙"
"14685","중앙로45길","중앙"
"14686","중앙로47길","중앙"
"14687","중앙로51길","중앙"
"14688","중앙로55길","중앙"
"14689","지양로7길","지양"
"14690","화곡로3길","화곡"
"14691","화곡로4길","화곡"
"14692","가로공원로76가길","가로"
"14693","가로공원로80길","가로"
"14694","강서로15길","강서"
"14695","강서로17가길","강서"
"14696","강서로18길","강서"
"14697","강서로29길","강서"
"14698","강서로35길","강서"
"14699","강서로45길","강서"
"14700","강서로45다길","강서"
"14701","강서로47길","강서"
"14702","강서로47라길","강서"
"14703","강서로5가길","강서"
"14704","강서로5나길","강서"
"14705","강서로5라길","강서"
"14706","강서로8길","강서"
"14707","개화동로23길","개화"
"14708","개화동로25길","개화"
"14709","곰달래로25길","곰달"
"14710","곰달래로31길","곰달"
"14711","곰달래로47길","곰달"
"14712","곰달래로53길","곰달"
"14713","곰달래로60길","곰달"
"14714","공항대로38길","공항"
"14715","공항대로42길","공항"
"14716","공항대로55길","공항"
"14717","공항대로59길","공항"
"14718","공항대로59다길","공항"
"14719","공항대로61길","공항"
"14720","공항대로8길","공항"
"14721","국회대로7길","국회"
"14722","까치산로4길","까치"
"14723","남부순환로11길","남부"
"14724","등촌로13길","등촌"
"14725","등촌로39길","등촌"
"14726","등촌로51길","등촌"
"14727","등촌로55길","등촌"
"14728","등촌로5길","등촌"
"14729","방화대로21길","방화"
"14730","방화대로6라길","방화"
"14731","양천로14길","양천"
"14732","양천로24가길","양천"
"14733","양천로24길","양천"
"14734","양천로26길","양천"
"14735","양천로49길","양천"
"14736","양천로71길","양천"
"14737","양천로73가길","양천"
"14738","우장산로6길","우장"
"14739","월정로20길","월정"
"14740","초록마을로3길","초록"
"14741","초록마을로8길","초록"
"14742","초원로16길","초원"
"14743","화곡로13길","화곡"
"14744","화곡로20길","화곡"
"14745","화곡로31길","화곡"
"14746","화곡로44나길","화곡"
"14747","화곡로59길","화곡"
"14748","화곡로64길","화곡"
"14749","개봉로11길","개봉"
"14750","개봉로17길","개봉"
"14751","개봉로17다길","개봉"
"14752","개봉로1길","개봉"
"14753","개봉로20길","개봉"
"14754","개봉로23가길","개봉"
"14755","개봉로2길","개봉"
"14756","개봉로3길","개봉"
"14757","경인로15길","경인"
"14758","경인로31길","경인"
"14759","경인로35길","경인"
"14760","경인로47길","경인"
"14761","고척로21나길","고척"
"14762","고척로27길","고척"
"14763","고척로27다길","고척"
"14764","고척로52길","고척"
"14765","공원로6가길","공원"
"14766","구로동로15길","구로"
"14767","구로동로28길","구로"
"14768","구로동로38길","구로"
"14769","구로동로41길","구로"
"14770","구로동로42길","구로"
"14771","구로동로7길","구로"
"14772","구로동로8길","구로"
"14773","구로중앙로19길","구로"
"14774","구로중앙로28길","구로"
"14775","구로중앙로34길","구로"
"14776","구로중앙로42길","구로"
"14777","구로중앙로7길","구로"
"14778","구로중앙로8길","구로"
"14779","남부순환로97길","남부"
"14780","도림로12길","도림"
"14781","도림로6길","도림"
"14782","디지털로27길","디지"
"14783","디지털로32가길","디지"
"14784","디지털로32길","디지"
"14785","부일로11길","부일"
"14786","부일로15길","부일"
"14787","부일로1길","부일"
"14788","새말로18길","새말"
"14789","신도림로13길","신도"
"14790","오류로8길","오류"
"14791","우마길","우마"
"14792","중앙로15길","중앙"
"14793","중앙로1길","중앙"
"14794","가산로3길","가산"
"14795","가산로5길","가산"
"14796","금하로14길","금하"
"14797","금하로1길","금하"
"14798","금하로24길","금하"
"14799","남부순환로112길","남부"
"14800","독산로108길","독산"
"14801","독산로40길","독산"
"14802","독산로50길","독산"
"14803","독산로64길","독산"
"14804","독산로70길","독산"
"14805","독산로78다길","독산"
"14806","독산로85길","독산"
"14807","문성로5길","문성"
"14808","범안로11길","범안"
"14809","범안로17길","범안"
"14810","벚꽃로56길","벚꽃"
"14811","시흥대로120길","시흥"
"14812","시흥대로138길","시흥"
"14813","시흥대로141길","시흥"
"14814","시흥대로150길","시흥"
"14815","시흥대로153길","시흥"
"14816","시흥대로22길","시흥"
"14817","시흥대로36길","시흥"
"14818","시흥대로62가길","시흥"
"14819","시흥대로63길","시흥"
"14820","시흥대로68길","시흥"
"14821","시흥대로84길","시흥"
"14822","시흥대로94길","시흥"
"14823","가마산로61길","가마"
"14824","경인로77길","경인"
"14825","경인로80길","경인"
"14826","경인로90길","경인"
"14827","국회대로56길","국회"
"14828","당산로31길","당산"
"14829","당산로37길","당산"
"14830","당산로38길","당산"
"14831","당산로46길","당산"
"14832","대림로22길","대림"
"14833","대림로29길","대림"
"14834","대림로31길","대림"
"14835","대림로34길","대림"
"14836","대림로44길","대림"
"14837","대림로7길","대림"
"14838","대림로8길","대림"
"14839","도림로112길","도림"
"14840","도림로147길","도림"
"14841","도림로63길","도림"
"14842","도림천로21길","도림"
"14843","도신로15길","도신"
"14844","도신로29길","도신"
"14845","도신로60길","도신"
"14846","도신로62길","도신"
"14847","디지털로37길","디지"
"14848","디지털로57길","디지"
"14849","디지털로74길","디지"
"14850","선유로55길","선유"
"14851","선유서로24길","선유"
"14852","선유서로25길","선유"
"14853","선유서로28길","선유"
"14854","신길로17길","신길"
"14855","신길로39길","신길"
"14856","신길로42가길","신길"
"14857","신길로42길","신길"
"14858","신길로60길","신길"
"14859","양평로19길","양평"
"14860","양평로22라길","양평"
"14861","양평로28길","양평"
"14862","여의대방로35길","여의"
"14863","여의대방로39길","여의"
"14864","여의대방로43나길","여의"
"14865","여의대방로61길","여의"
"14866","영등포로25길","영등"
"14867","영등포로27길","영등"
"14868","영등포로35길","영등"
"14869","영등포로62길","영등"
"14870","영등포로80길","영등"
"14871","영등포로84길","영등"
"14872","영신로9길","영신"
"14873","국사봉1길","국사"
"14874","국사봉2길","국사"
"14875","국사봉길","국사"
"14876","노량진로6길","노량"
"14877","대방동27길","대방"
"14878","대방동2길","대방"
"14879","동작대로17길","동작"
"14880","동작대로29길","동작"
"14881","동작대로33길","동작"
"14882","동작대로35길","동작"
"14883","동작대로7길","동작"
"14884","등용로14길","등용"
"14885","만양로14길","만양"
"14886","만양로8길","만양"
"14887","사당로16가길","사당"
"14888","사당로16길","사당"
"14889","사당로20길","사당"
"14890","사당로23길","사당"
"14891","사당로23나길","사당"
"14892","사당로26길","사당"
"14893","사당로29길","사당"
"14894","사당로2차길","사당"
"14895","사당로30길","사당"
"14896","사당로8길","사당"
"14897","상도로15길","상도"
"14898","상도로37길","상도"
"14899","상도로47길","상도"
"14900","상도로61길","상도"
"14901","상도로62길","상도"
"14902","서달로10길","서달"
"14903","서달로14길","서달"
"14904","서달로15길","서달"
"14905","서달로8가길","서달"
"14906","성대로1길","성대"
"14907","성대로29길","성대"
"14908","신대방길","신대"
"14909","양녕로26길","양녕"
"14910","여의대방로22길","여의"
"14911","여의대방로22나길","여의"
"14912","여의대방로22카길","여의"
"14913","여의대방로24길","여의"
"14914","여의대방로46길","여의"
"14915","장승배기로10길","장승"
"14916","장승배기로19길","장승"
"14917","장승배기로27길","장승"
"14918","흑석로13길","흑석"
"14919","흑석로9길","흑석"
"14920","관악로10길","관악"
"14921","관악로14길","관악"
"14922","관악로28길","관악"
"14923","관악로30길","관악"
"14924","관천로15길","관천"
"14925","관천로22길","관천"
"14926","구암길","구암"
"14927","국회단지길","국회"
"14928","낙성대역길","낙성"
"14929","난곡로24길","난곡"
"14930","난곡로26길","난곡"
"14931","난곡로34길","난곡"
"14932","난곡로74길","난곡"
"14933","난우길","난우"
"14934","난향길","난향"
"14935","남부순환로142길","남부"
"14936","남부순환로151길","남부"
"14937","남부순환로161길","남부"
"14938","남부순환로172길","남부"
"14939","남부순환로234길","남부"
"14940","남부순환로248길","남부"
"14941","남현2길","남현"
"14942","남현3길","남현"
"14943","남현길","남현"
"14944","당곡길","당곡"
"14945","대학14길","대학"
"14946","대학길","대학"
"14947","미성5길","미성"
"14948","법원단지9길","법원"
"14949","법원단지길","법원"
"14950","복은길","복은"
"14951","봉천로13길","봉천"
"14952","봉천로33길","봉천"
"14953","서림7길","서림"
"14954","승방길","승방"
"14955","신림동길","신림"
"14956","신림로11길","신림"
"14957","신림로28길","신림"
"14958","신림로38길","신림"
"14959","신림로48길","신림"
"14960","신림로64길","신림"
"14961","신림로65길","신림"
"14962","신사로20길","신사"
"14963","신원로3길","신원"
"14964","양녕로6길","양녕"
"14965","은천로25길","은천"
"14966","인헌길","인헌"
"14967","장군봉1길","장군"
"14968","장군봉2길","장군"
"14969","조원로10길","조원"
"14970","조원로18길","조원"
"14971","조원중앙로2길","조원"
"14972","중앙길","중앙"
"14973","청룡8길","청룡"
"14974","청룡길","청룡"
"14975","청림3길","청림"
"14976","행운1길","행운"
"14977","행운길","행운"
"14978","호암로20길","호암"
"14979","호암로24길","호암"
"14980","양산길","양산"
"14981","양지길","양지"
"14982","원신길","원신"
"14983","소담길","소담"
"14984","강남대로23길","강남"
"14985","강남대로34길","강남"
"14986","강남대로8길","강남"
"14987","고무래로8길","고무"
"14988","남부순환로317길","남부"
"14989","남부순환로325길","남부"
"14990","남부순환로339길","남부"
"14991","논현로1길","논현"
"14992","논현로27길","논현"
"14993","동광로12길","동광"
"14994","동광로1길","동광"
"14995","동광로39길","동광"
"14996","동산로10길","동산"
"14997","동산로19길","동산"
"14998","방배천로4안길","방배"
"14999","마방로2길","마방"
"15000","바우뫼로39길","바우"
"15001","반포대로9길","반포"
"15002","방배로18길","방배"
"15003","방배로35길","방배"
"15004","방배로42길","방배"
"15005","사임당로17길","사임"
"15006","사평대로22길","사평"
"15007","사평대로26길","사평"
"15008","사평대로57길","사평"
"15009","서초대로15길","서초"
"15010","서초대로23길","서초"
"15011","서초대로25길","서초"
"15012","서초대로4길","서초"
"15013","서초대로64길","서초"
"15014","서초대로8길","서초"
"15015","신반포로45길","신반"
"15016","언남길","언남"
"15017","주흥15길","주흥"
"15018","주흥길","주흥"
"15019","청두곶길","청두"
"15020","효령로23길","효령"
"15021","효령로31길","효령"
"15022","효령로34길","효령"
"15023","효령로72길","효령"
"15024","방배중앙로21길","방배"
"15025","서초중앙로8길","서초"
"15026","강남대로118길","강남"
"15027","강남대로136길","강남"
"15028","강남대로140길","강남"
"15029","개포로17길","개포"
"15030","개포로20길","개포"
"15031","개포로28길","개포"
"15032","개포로82길","개포"
"15033","남부순환로365길","남부"
"15034","논현로106길","논현"
"15035","논현로10길","논현"
"15036","논현로115길","논현"
"15037","논현로123길","논현"
"15038","논현로139길","논현"
"15039","논현로159길","논현"
"15040","논현로26길","논현"
"15041","논현로28길","논현"
"15042","논현로63길","논현"
"15043","논현로8길","논현"
"15044","도곡로37길","도곡"
"15045","도산대로15길","도산"
"15046","도산대로23길","도산"
"15047","도산대로30길","도산"
"15048","도산대로38길","도산"
"15049","도산대로50길","도산"
"15050","도산대로81길","도산"
"15051","도산대로89길","도산"
"15052","봉은사로109길","봉은"
"15053","봉은사로29길","봉은"
"15054","봉은사로43길","봉은"
"15055","봉은사로57길","봉은"
"15056","봉은사로68길","봉은"
"15057","삼성로115길","삼성"
"15058","삼성로147길","삼성"
"15059","삼성로57길","삼성"
"15060","삼성로63길","삼성"
"15061","삼성로64길","삼성"
"15062","삼성로69길","삼성"
"15063","삼성로75길","삼성"
"15064","선릉로121길","선릉"
"15065","선릉로132길","선릉"
"15066","선릉로133길","선릉"
"15067","선릉로146길","선릉"
"15068","선릉로18길","선릉"
"15069","압구정로2길","압구"
"15070","언주로81길","언주"
"15071","영동대로112길","영동"
"15072","영동대로65길","영동"
"15073","일원로3길","일원"
"15074","일원로9길","일원"
"15075","테헤란로81길","테헤"
"15076","학동로38길","학동"
"15077","학동로56길","학동"
"15078","학동로6길","학동"
"15079","학동로77길","학동"
"15080","거마로20길","거마"
"15081","동남로20길","동남"
"15082","마천로51길","마천"
"15083","백제고분로21길","백제"
"15084","백제고분로22길","백제"
"15085","백제고분로31길","백제"
"15086","백제고분로32길","백제"
"15087","백제고분로33길","백제"
"15088","백제고분로34길","백제"
"15089","백제고분로39길","백제"
"15090","백제고분로42길","백제"
"15091","백제고분로45길","백제"
"15092","백제고분로46길","백제"
"15093","백제고분로50길","백제"
"15094","삼전로13길","삼전"
"15095","송이로23길","송이"
"15096","송이로32길","송이"
"15097","송이로36길","송이"
"15098","송파대로30길","송파"
"15099","양재대로62길","양재"
"15100","양재대로64길","양재"
"15101","양재대로71길","양재"
"15102","양재대로72길","양재"
"15103","오금로11길","오금"
"15104","오금로36길","오금"
"15105","오금로46길","오금"
"15106","풍성로25길","풍성"
"15107","강동대로53길","강동"
"15108","고덕로10길","고덕"
"15109","고덕로25길","고덕"
"15110","고덕로61길","고덕"
"15111","구천면로36길","구천"
"15112","구천면로41길","구천"
"15113","구천면로42길","구천"
"15114","동남로65길","동남"
"15115","동남로82길","동남"
"15116","동남로85길","동남"
"15117","명일로13길","명일"
"15118","상암로14길","상암"
"15119","상암로4길","상암"
"15120","상암로51길","상암"
"15121","상암로5길","상암"
"15122","상일로5길","상일"
"15123","성내로5길","성내"
"15124","성안로3길","성안"
"15125","암사길","암사"
"15126","양재대로101길","양재"
"15127","양재대로116길","양재"
"15128","양재대로124길","양재"
"15129","양재대로133길","양재"
"15130","양재대로91길","양재"
"15131","양재대로95길","양재"
"15132","양재대로96길","양재"
"15133","올림픽로48길","올림"
"15134","올림픽로71길","올림"
"15135","올림픽로77길","올림"
"15136","올림픽로78길","올림"
"15137","올림픽로80길","올림"
"15138","올림픽로98길","올림"
"15139","진황도로27길","진황"
"15140","진황도로47길","진황"
"15141","천중로39길","천중"
"15142","천중로51길","천중"
"15143","천호대로162길","천호"
"15144","천호대로170길","천호"
"15145","천호대로187길","천호"
"15146","천호대로197길","천호"
"15147","천호대로219길","천호"
"15148","천호옛14길","천호"
"15149","천호옛길","천호"
"15150","풍성로37가길","풍성"
"15151","계동길","계동"
"15152","난계로27길","난계"
"15153","돈화문로11가길","돈화"
"15154","명륜길","명륜"
"15155","백석동길","백석"
"15156","북촌로11길","북촌"
"15157","북촌로5길","북촌"
"15158","북촌로5나길","북촌"
"15159","삼청로5길","삼청"
"15160","성균관로5길","성균"
"15161","숭인동길","숭인"
"15162","옥인길","옥인"
"15163","율곡로10길","율곡"
"15164","율곡로16길","율곡"
"15165","이화장길","이화"
"15166","자하문로7길","자하"
"15167","종로24길","종로"
"15168","종로58가길","종로"
"15169","종로65길","종로"
"15170","지봉로8길","지봉"
"15171","창경궁로35길","창경"
"15172","창신2길","창신"
"15173","창신5길","창신"
"15174","창신길","창신"
"15175","통일로12길","통일"
"15176","평창길","평창"
"15177","필운대로1길","필운"
"15178","난계로11길","난계"
"15179","난계로21길","난계"
"15180","다산로33길","다산"
"15181","다산로36길","다산"
"15182","다산로38길","다산"
"15183","다산로39길","다산"
"15184","동호로10길","동호"
"15185","동호로11길","동호"
"15186","동호로15길","동호"
"15187","동호로20길","동호"
"15188","동호로8길","동호"
"15189","명동길","명동"
"15190","삼일대로4길","삼일"
"15191","장충단로8길","장충"
"15192","청구로17길","청구"
"15193","청구로1길","청구"
"15194","퇴계로12길","퇴계"
"15195","퇴계로18길","퇴계"
"15196","퇴계로46길","퇴계"
"15197","퇴계로56길","퇴계"
"15198","퇴계로8길","퇴계"
"15199","퇴계로90길","퇴계"
"15200","녹사평대로11길","녹사"
"15201","녹사평대로26길","녹사"
"15202","녹사평대로32길","녹사"
"15203","녹사평대로40나길","녹사"
"15204","녹사평대로46길","녹사"
"15205","대사관로34길","대사"
"15206","두텁바위로1길","두텁"
"15207","백범로79길","백범"
"15208","백범로90길","백범"
"15209","서빙고로71길","서빙"
"15210","소월로20길","소월"
"15211","신흥로20길","신흥"
"15212","우사단로10길","우사"
"15213","우사단로14길","우사"
"15214","우사단로4길","우사"
"15215","원효로19길","원효"
"15216","원효로41길","원효"
"15217","원효로53길","원효"
"15218","원효로89길","원효"
"15219","이촌로22길","이촌"
"15220","이태원로27길","이태"
"15221","이태원로54길","이태"
"15222","장문로45길","장문"
"15223","청파로47길","청파"
"15224","청파로47나길","청파"
"15225","청파로71길","청파"
"15226","청파로73길","청파"
"15227","한강대로104길","한강"
"15228","한강대로15길","한강"
"15229","한강대로43길","한강"
"15230","한강대로52길","한강"
"15231","한강대로62길","한강"
"15232","한강대로7길","한강"
"15233","한강대로88길","한강"
"15234","한남대로20길","한남"
"15235","회나무로13길","회나"
"15236","효창원로39길","효창"
"15237","후암로28길","후암"
"15238","고산자로6길","고산"
"15239","금호산2길","금호"
"15240","금호산길","금호"
"15241","둘레9길","둘레"
"15242","뚝섬로5길","뚝섬"
"15243","마장로27길","마장"
"15244","마장로39길","마장"
"15245","마조로16길","마조"
"15246","마조로1길","마조"
"15247","매봉길","매봉"
"15248","무수막길","무수"
"15249","무학로6길","무학"
"15250","무학봉28길","무학"
"15251","무학봉길","무학"
"15252","사근동길","사근"
"15253","상원12길","상원"
"15254","상원길","상원"
"15255","서울숲2길","서울"
"15256","성덕정17길","성덕"
"15257","성덕정길","성덕"
"15258","성수이로18길","성수"
"15259","성수이로7길","성수"
"15260","성수일로6길","성수"
"15261","송정12라길","송정"
"15262","송정4가길","송정"
"15263","아차산로11길","아차"
"15264","아차산로15길","아차"
"15265","아차산로5길","아차"
"15266","왕십리로14길","왕십"
"15267","왕십리로21길","왕십"
"15268","왕십리로26길","왕십"
"15269","왕십리로31길","왕십"
"15270","왕십리로6길","왕십"
"15271","용답29길","용답"
"15272","용답중앙길","용답"
"15273","장터길","장터"
"15274","청계천로10나길","청계"
"15275","한림말3길","한림"
"15276","한림말길","한림"
"15277","광나루로12길","광나"
"15278","광나루로24길","광나"
"15279","광나루로36길","광나"
"15280","광나루로37길","광나"
"15281","광나루로40길","광나"
"15282","광나루로52길","광나"
"15283","긴고랑로20길","긴고"
"15284","긴고랑로7길","긴고"
"15285","긴고랑로8길","긴고"
"15286","긴고랑로9길","긴고"
"15287","능동로13길","능동"
"15288","능동로19길","능동"
"15289","능동로34길","능동"
"15290","능동로3길","능동"
"15291","능동로4길","능동"
"15292","동일로18길","동일"
"15293","동일로24길","동일"
"15294","뚝섬로23길","뚝섬"
"15295","뚝섬로24길","뚝섬"
"15296","뚝섬로48길","뚝섬"
"15297","뚝섬로54길","뚝섬"
"15298","뚝섬로58길","뚝섬"
"15299","뚝섬로64길","뚝섬"
"15300","면목로17길","면목"
"15301","아차산로40길","아차"
"15302","아차산로51길","아차"
"15303","아차산로55길","아차"
"15304","아차산로65길","아차"
"15305","아차산로78길","아차"
"15306","용마산로21길","용마"
"15307","용마산로3길","용마"
"15308","자양로11길","자양"
"15309","자양로15길","자양"
"15310","자양로26길","자양"
"15311","자양로45길","자양"
"15312","자양로50길","자양"
"15313","자양로53길","자양"
"15314","자양번영로3길","자양"
"15315","천호대로109길","천호"
"15316","천호대로123길","천호"
"15317","천호대로129길","천호"
"15318","경희대로3길","경희"
"15319","경희대로4길","경희"
"15320","난계로30길","난계"
"15321","답십리로23길","답십"
"15322","답십리로56길","답십"
"15323","답십리로60길","답십"
"15324","답십리로63길","답십"
"15325","답십리로64길","답십"
"15326","답십리로68길","답십"
"15327","답십리로69길","답십"
"15328","답십리로72길","답십"
"15329","망우로18가길","망우"
"15330","망우로18길","망우"
"15331","망우로21길","망우"
"15332","무학로16길","무학"
"15333","무학로45길","무학"
"15334","사가정로13길","사가"
"15335","사가정로23가길","사가"
"15336","사가정로2길","사가"
"15337","서울시립대로16길","서울"
"15338","서울시립대로29길","서울"
"15339","서울시립대로4길","서울"
"15340","약령시로17길","약령"
"15341","왕산로32길","왕산"
"15342","왕산로33길","왕산"
"15343","왕산로43길","왕산"
"15344","이문로42길","이문"
"15345","장한로14길","장한"
"15346","장한로25길","장한"
"15347","장한로26가길","장한"
"15348","장한로26길","장한"
"15349","장한로27가길","장한"
"15350","장한로27길","장한"
"15351","장한로5길","장한"
"15352","장한로8길","장한"
"15353","전농로29길","전농"
"15354","전농로3길","전농"
"15355","전농로4길","전농"
"15356","제기로21길","제기"
"15357","제기로5길","제기"
"15358","천장산로7길","천장"
"15359","천호대로12길","천호"
"15360","천호대로17길","천호"
"15361","천호대로45길","천호"
"15362","천호대로77길","천호"
"15363","천호대로97길","천호"
"15364","한천로14길","한천"
"15365","한천로33길","한천"
"15366","한천로40길","한천"
"15367","한천로46길","한천"
"15368","휘경로14길","휘경"
"15369","휘경로23길","휘경"
"15370","휘경로2길","휘경"
"15371","휘경로3길","휘경"
"15372","겸재로29길","겸재"
"15373","겸재로36길","겸재"
"15374","겸재로54길","겸재"
"15375","공릉로12가길","공릉"
"15376","공릉로2길","공릉"
"15377","답십리로75길","답십"
"15378","동일로100길","동일"
"15379","동일로101길","동일"
"15380","동일로112길","동일"
"15381","동일로123길","동일"
"15382","동일로130길","동일"
"15383","동일로139가길","동일"
"15384","동일로139길","동일"
"15385","동일로140길","동일"
"15386","동일로149길","동일"
"15387","동일로157길","동일"
"15388","동일로163길","동일"
"15389","망우로68길","망우"
"15390","망우로73길","망우"
"15391","면목로21길","면목"
"15392","면목로33길","면목"
"15393","면목로45길","면목"
"15394","면목로48길","면목"
"15395","면목로49길","면목"
"15396","면목로55길","면목"
"15397","면목로56길","면목"
"15398","면목로78길","면목"
"15399","봉우재로33길","봉우"
"15400","봉화산로30길","봉화"
"15401","봉화산로4길","봉화"
"15402","봉화산로56길","봉화"
"15403","사가정로42길","사가"
"15404","사가정로54길","사가"
"15405","신내로7가길","신내"
"15406","용마산로100길","용마"
"15407","용마산로112길","용마"
"15408","용마산로118길","용마"
"15409","용마산로94길","용마"
"15410","중랑천로10길","중랑"
"15411","길음로7길","길음"
"15412","돌곶이로14길","돌곶"
"15413","돌곶이로22길","돌곶"
"15414","돌곶이로27길","돌곶"
"15415","돌곶이로28길","돌곶"
"15416","돌곶이로41길","돌곶"
"15417","돌곶이로8길","돌곶"
"15418","동소문로13길","동소"
"15419","동소문로15길","동소"
"15420","동소문로26가길","동소"
"15421","동소문로2길","동소"
"15422","동소문로6길","동소"
"15423","보국문로16길","보국"
"15424","보문로13길","보문"
"15425","보문로26길","보문"
"15426","보문로31길","보문"
"15427","보문로32길","보문"
"15428","삼선교로10길","삼선"
"15429","삼선교로10다길","삼선"
"15430","삼선교로16가길","삼선"
"15431","삼양로8길","삼양"
"15432","성북로8길","성북"
"15433","솔샘로6길","솔샘"
"15434","아리랑로4길","아리"
"15435","안암로5길","안암"
"15436","오패산로19길","오패"
"15437","오패산로3길","오패"
"15438","오패산로4길","오패"
"15439","인촌로17가길","인촌"
"15440","인촌로1길","인촌"
