num,trdar_cd_nm,lon,lat
10314,한천로14길,127.0643159,37.5670783
10315,한천로33길,127.0671612,37.5770896
10316,한천로40길,127.0688867,37.5777809
10317,한천로46길,127.0720707,37.5814669
10318,휘경로14길,127.0632929,37.5934519
10319,휘경로23길,127.0657018,37.5956229
10320,휘경로2길,127.0605123,37.5949699
10321,휘경로3길,127.0635893,37.5976562
10322,겸재로29길,127.0858042,37.5901794
10323,겸재로36길,127.085775,37.5863872
10324,겸재로54길,127.0917649,37.5862098
10325,공릉로12가길,127.0819442,37.6172518
10326,공릉로2길,127.0779894,37.6109923
10327,답십리로75길,127.0809232,37.5743705
10328,동일로100길,127.0818787,37.5893955
10329,동일로101길,127.0761715,37.5886325
10330,동일로112길,127.0834431,37.5933134
10331,동일로123길,127.0765266,37.5985415
10332,동일로130길,127.0825927,37.6001935
10333,동일로139가길,127.0781412,37.6042345
10334,동일로139길,127.0768776,37.6030811
10335,동일로140길,127.0811019,37.6049285
10336,동일로149길,127.0752812,37.6063533
10337,동일로157길,127.0761756,37.6097359
10338,동일로163길,127.0760553,37.6118501
10339,망우로68길,127.1010552,37.5968837
10340,망우로73길,127.1037918,37.6031299
10341,면목로21길,127.0820424,37.5724004
10342,면목로33길,127.0834822,37.576531
10343,면목로45길,127.0866742,37.5819343
10344,면목로48길,127.0905835,37.5820858
10345,면목로49길,127.0857564,37.5829114
10346,면목로55길,127.0858032,37.5843138
10347,면목로56길,127.0910175,37.5838074
10348,면목로78길,127.0903523,37.5907755
10349,봉우재로33길,127.088409,37.5942987
10350,봉화산로30길,127.0852079,37.5992809
10351,봉화산로4길,127.07529,37.5994082
10352,봉화산로56길,127.0979026,37.6043989
10353,사가정로42길,127.0824743,37.5787398
10354,사가정로54길,127.0874945,37.5789821
10355,신내로7가길,127.0942105,37.6025976
10356,용마산로100길,127.100697,37.590794
10357,용마산로112길,127.1031192,37.5986122
10358,용마산로118길,127.105908,37.6011222
10359,용마산로94길,127.099017,37.5886208
10360,중랑천로10길,127.0757101,37.5922053
10361,길음로7길,127.0226004,37.6036883
10362,돌곶이로14길,127.0613878,37.608624
10363,돌곶이로22길,127.0604017,37.6101523
10364,돌곶이로27길,127.0609639,37.6067457
10365,돌곶이로28길,127.0610963,37.6070225
10366,돌곶이로41길,127.0599191,37.6077808
10367,돌곶이로8길,127.0622027,37.6053166
10368,동소문로13길,127.0075191,37.5893626
10369,동소문로15길,127.0144375,37.5939418
10370,동소문로26가길,127.0216602,37.5946033
10371,동소문로2길,127.0087616,37.5885622
10372,동소문로6길,127.0080677,37.5884258
10373,보국문로16길,127.0103108,37.6129005
10374,보문로13길,127.0196542,37.5798653
10375,보문로26길,127.0207861,37.5870959
10376,보문로31길,127.0144816,37.5874488
10377,보문로32길,127.0197479,37.5901028
10378,삼선교로10길,127.0094957,37.5858498
10379,삼선교로10다길,127.008679,37.5849979
10380,삼선교로16가길,127.0116099,37.5844757
10381,삼양로8길,127.0247112,37.6083037
10382,성북로8길,127.0052663,37.5914423
10383,솔샘로6길,127.0066862,37.6093665
10384,아리랑로4길,127.0182492,37.5954656
10385,안암로5길,127.023296,37.5812396
10386,오패산로19길,127.0346286,37.609482
10387,오패산로3길,127.0346516,37.6069192
10388,오패산로4길,127.040091,37.6040349
10389,인촌로17가길,127.0241197,37.5878983
10390,인촌로1길,127.0185183,37.5877468
10391,개운사길,127.02927,37.5881084
10392,인촌로24길,127.0294978,37.5844791
10393,인촌로5길,127.0199031,37.5856457
10394,인촌로6길,127.0210736,37.5841165
10395,장월로1길,127.0441696,37.6053886
10396,장위로50길,127.0570924,37.6147537
10397,정릉로26길,127.0112742,37.6037875
10398,정릉로27길,127.0133301,37.6077754
10399,정릉로8길,126.9997462,37.6084669
10400,종암로16길,127.0376363,37.5975149
10401,종암로19길,127.0307518,37.5981424
10402,종암로21길,127.0317508,37.6017072
10403,종암로24가길,127.036672,37.6004726
10404,종암로5길,127.0342477,37.5935172
10405,지봉로20길,127.0186495,37.5829022
10406,창경궁로43길,127.0035418,37.589624
10407,한천로101가길,127.0493431,37.6203483
10408,한천로76길,127.0643946,37.6110972
10409,화랑로13길,127.0416071,37.6059975
10410,화랑로14길,127.0438079,37.60192
10411,화랑로19길,128.6371174,35.8738096
10412,화랑로1길,127.0332465,37.6046953
10413,화랑로32길,127.0580072,37.6067526
10414,화랑로40길,127.0627789,37.6130719
10415,노해로17길,127.0201303,37.6404746
10416,노해로23길,127.0203077,37.6457744
10417,노해로33길,127.0214865,37.6474177
10418,덕릉로40길,127.0318339,37.6340142
10419,덕릉로41길,127.0289728,37.6373968
10420,도봉로13길,127.0345749,37.6662661
10421,도봉로18길,127.0488039,37.6616965
10422,도봉로45길,127.0236188,37.6237756
10423,도봉로67길,127.0220894,37.6299041
10424,도봉로76길,127.0255617,37.6333942
10425,도봉로8길,127.032195,37.6119214
10426,도봉로99길,127.02809,37.6428374
10427,삼각산로28길,127.0198882,37.6384924
10428,삼양로20길,127.0234682,37.6144675
10429,삼양로24길,127.0225053,37.6171174
10430,삼양로27길,127.0194937,37.6185492
10431,삼양로41길,127.0175304,37.621758
10432,삼양로54길,127.0224032,37.6236253
10433,삼양로77길,127.0154847,37.629088
10434,삼양로93길,127.0162564,37.6374493
10435,솔매로41길,127.0226972,37.6271531
10436,솔매로45길,127.0243371,37.6280969
10437,솔매로50길,127.027722,37.6243756
10438,솔샘로65길,127.026574,37.6201967
10439,수유로12길,127.0213621,37.6325048
10440,오패산로30길,127.0350209,37.6146092
10441,오패산로52길,127.0316406,37.6259244
10442,오패산로67길,127.0265312,37.635805
10443,인수봉로56길,127.013997,37.636326
10444,인수봉로72길,127.0125506,37.6429593
10445,인수봉로79길,127.0076479,37.6429521
10446,한천로109길,127.0415812,37.6275777
10447,한천로124나길,127.0305989,37.6386149
10448,한천로130길,127.0318719,37.6397691
10449,한천로132길,127.0301882,37.6410487
10450,한천로139가길,127.0238049,37.6412297
10451,한천로140길,127.0275736,37.641548
10452,노해로60길,127.0337378,37.6488791
10453,노해로63다길,127.0457618,37.6544893
10454,덕릉로60길,127.0445914,37.6312489
10455,도당로13가길,127.0385755,37.6670432
10456,도당로13바길,127.0362243,37.6683744
10457,도당로19길,127.0394536,37.6692645
10458,도당로29길,127.0420418,37.6692855
10459,도봉로109길,127.0301948,37.6475407
10460,도봉로114길,127.0368443,37.6475056
10461,도봉로143길,127.039807,37.6619205
10462,도봉로147길,127.0398432,37.6651558
10463,도봉로152가길,127.0450049,37.6739277
10464,도봉로156길,127.045602,37.67305
10465,도봉로169나길,127.0434158,37.6768693
10466,도봉로181길,127.042155,37.6852639
10467,도봉산4길,127.0422625,37.6883645
10468,도봉산길,127.0336271,37.6879391
10469,방학로10길,127.0341054,37.6640702
10470,방학로15길,127.0238181,37.6603412
10471,방학로5길,127.0382371,37.6614038
10472,방학로6가길,127.0384357,37.6653933
10473,삼양로144길,127.0141472,37.6517028
10474,시루봉로23길,127.0414802,37.6734529
10475,우이천로32길,127.0250966,37.6494197
10476,우이천로4다길,127.040217,37.6356609
10477,해등로16길,127.0426478,37.6553013
10478,공릉로58길,127.0734024,37.6351591
10479,동일로173가길,127.0726318,37.6216387
10480,동일로192길,127.0760258,37.6268785
10481,동일로242길,127.0577785,37.6749848
10482,상계로12길,127.0693811,37.6565894
10483,상계로1길,127.062051,37.6583056
10484,상계로9가길,127.0675733,37.6594541
10485,석계로1길,127.0622504,37.6157156
10486,한글비석로22길,127.074078,37.660971
10487,한글비석로24길,127.0726236,37.6626414
10488,한글비석로44길,127.0704121,37.6644142
10489,가좌로7길,126.9193356,37.586362
10490,갈현로1길,126.908582,37.599575
10491,갈현로33길,126.9132712,37.6216341
10492,갈현로41길,126.9146049,37.6252706
10493,갈현로7길,126.9084764,37.6039169
10494,불광천길,126.9150787,37.5922235
10495,서오릉로21길,126.9064354,37.6142936
10496,서오릉로8길,126.9233954,37.6088148
10497,수색로18길,126.8934217,37.5857862
10498,역말로9길,126.9219924,37.6132182
10499,연서로11길,126.9135083,37.6084421
10500,연서로13길,126.9131031,37.6096633
10501,연서로16길,126.9183338,37.6092322
10502,연서로17길,126.9146012,37.6136331
10503,연서로21길,126.9157423,37.6152234
10504,연서로27길,126.917352,37.6180865
10505,연서로28길,126.921456,37.6174348
10506,연서로29길,126.9181893,37.6194614
10507,연서로33길,126.9242014,37.6219056
10508,연서로34길,126.9287758,37.621558
10509,연서로3길,126.9126299,37.6024986
10510,연서로41길,126.9261025,37.6265211
10511,연서로5길,126.9124613,37.6038091
10512,은평로10길,126.9242528,37.5989298
10513,은평로13길,126.9149246,37.5889318
10514,은평로20길,126.9332329,37.5997949
10515,은평로3길,126.9148639,37.6003675
10516,은평로8길,126.9196683,37.5982091
10517,응암로12길,126.9184079,37.5876528
10518,응암로13길,126.9149246,37.5889318
10519,응암로14길,126.9197494,37.589883
10520,응암로22길,126.9207154,37.5934238
10521,응암로34길,126.9230214,37.5977468
10522,증산로13길,126.9102603,37.5880153
10523,증산로15길,126.908343,37.5900323
10524,증산로17길,126.9096189,37.5910476
10525,증산로21길,126.9127973,37.5961241
10526,증산로5길,126.9056018,37.583846
10527,증산로9길,126.9074105,37.58601
10528,증산서길,126.9075036,37.5846243
10529,진흥로12길,126.9268975,37.6075571
10530,진흥로1길,126.9185098,37.6033089
10531,통일로69길,126.9261456,37.6111154
10532,통일로78길,126.9243878,37.6185485
10533,통일로87길,126.9179892,37.6232305
10534,통일로92길,126.9223725,37.625885
10535,가재울로6길,126.9232664,37.5763016
10536,독립문로8길,126.9601395,37.5673076
10537,명지대길,126.9217026,37.5830918
10538,모래내로15길,126.9198012,37.5740091
10539,북아현로4길,126.9583898,37.5597105
10540,세검정로1길,126.9443997,37.5936893
10541,세무서2길,126.94632,37.58882
10542,세무서길,126.945948,37.589915
10543,수색로8길,126.9063763,37.5763013
10544,신촌로37길,126.9587522,37.5581447
10545,연희로10길,126.932779,37.5651751
10546,응암로1길,126.9103991,37.5815793
10547,증가로10길,126.9250581,37.57933
10548,증가로20가길,126.9198261,37.5815978
10549,증가로23나길,126.9132171,37.5806817
10550,증가로6길,126.9267646,37.5780798
10551,충정로4길,126.9641918,37.5608417
10552,충정로6길,126.9670095,37.5626702
10553,통일로11길,126.9623247,37.5692354
10554,통일로37길,126.9440977,37.587035
10555,통일로39길,126.9417092,37.5877256
10556,홍연길,NA,NA
10557,홍제내길,126.9368699,37.5867942
10558,광성로6길,126.939555,37.5478241
10559,대흥로21길,126.9440734,37.5532508
10560,대흥로28길,126.9472639,37.5552531
10561,도화4길,126.951186,37.5399499
10562,도화길,126.949725,37.5409204
10563,독막로22길,126.9283471,37.5464659
10564,독막로32길,126.938245,37.546154
10565,독막로8길,126.9179263,37.5468636
10566,동교로17길,126.914952,37.5573668
10567,동교로19길,126.9170088,37.5575678
10568,동교로25길,126.9205348,37.5588443
10569,동교로27길,126.9217343,37.5596674
10570,동교로38길,126.925644,37.5616698
10571,마포대로12길,126.954604,37.5470612
10572,마포대로20길,126.9576095,37.5518015
10573,마포대로4길,126.9459292,37.5368684
10574,만리재옛길,126.9568875,37.5475132
10575,망원로11길,126.9058145,37.5595587
10576,망원로2길,126.902117,37.5545778
10577,매봉산로2길,126.8956667,37.5773826
10578,모래내로7길,126.9107738,37.5675648
10579,방울내로9안길,126.9002297,37.5607969
10580,백범로16길,126.9424791,37.5468785
10581,성미산로11길,126.9158095,37.5641098
10582,성미산로1길,126.9069122,37.5605809
10583,성미산로32길,126.9235994,37.5634264
10584,성산로4길,126.9086457,37.5635576
10585,성지3길,126.9146143,37.5465078
10586,숭문8길,126.9479208,37.5506337
10587,숭문길,126.9460514,37.5502524
10588,신촌로12길,126.9328849,37.5550404
10589,신촌로28가길,126.9511351,37.5564935
10590,신촌로30길,126.9294307,37.5574667
10591,양화로11길,126.91491,37.5520737
10592,양화로1길,126.9095359,37.5510293
10593,양화진길,126.9123077,37.5472123
10594,와우산로29가길,126.9266367,37.5540112
10595,와우산로29길,126.9282194,37.5554309
10596,와우산로3길,126.921513,37.545837
10597,월드컵로10길,126.913442,37.5551324
10598,월드컵로11길,126.9082176,37.5539279
10599,월드컵로16길,126.9116049,37.5573527
10600,월드컵로19길,126.9073104,37.5549895
10601,월드컵로25길,126.9041813,37.557815
10602,월드컵로36길,126.9045677,37.5676047
10603,월드컵로7길,126.9087321,37.5523497
10604,월드컵로8길,126.9145734,37.5533069
10605,토정로37길,126.9459021,37.5418539
10606,효창원로93길,126.9626153,37.548179
10607,가로공원로58길,126.8248273,37.5324797
10608,곰달래로10길,126.8375334,37.527874
10609,곰달래로2길,126.8345101,37.5281216
10610,곰달래로3길,126.832854,37.5316461
10611,곰달래로5길,126.83168,37.5338522
10612,남부순환로33길,126.8309939,37.5382535
10613,남부순환로40길,126.8259497,37.5332835
10614,남부순환로58길,126.8308772,37.5298965
10615,남부순환로70길,126.8352166,37.521906
10616,남부순환로79길,126.842573,37.5177882
10617,남부순환로88길,126.8407678,37.5114184
10618,목동남로4길,126.8676048,37.5092286
10619,목동동로12길,126.8738458,37.5229444
10620,목동동로8길,126.8715748,37.5165921
10621,목동로19길,126.8616429,37.5247756
10622,목동로9길,126.8621716,37.5227583
10623,목동중앙남로3가길,126.8646396,37.5383328
10624,목동중앙로13나길,126.8801704,37.5447404
10625,목동중앙로3길,126.8685455,37.5378317
10626,목동중앙본로7길,126.8673511,37.5394996
10627,목동중앙북로16길,126.8728807,37.5437211
10628,목동중앙북로8길,126.8664435,37.5456576
10629,목동중앙서로7길,126.8660262,37.5336206
10630,목동중앙서로8가길,126.8649288,37.5309542
10631,신목로2길,126.8761665,37.5206554
10632,신목로5길,126.8730296,37.5176196
10633,신목로6길,126.874835,37.5204712
10634,신월로15길,126.8415168,37.5197054
10635,신월로20길,126.8457258,37.5186508
10636,오목로23길,126.8503105,37.5265189
10637,오목로30길,126.8541609,37.523087
10638,오목로3길,126.8388323,37.5228295
10639,오목로5길,126.8402518,37.5241155
10640,은행정로5길,126.8571034,37.5210108
10641,은행정로7길,126.8560131,37.5220119
10642,중앙로25길,128.5450288,35.9451985
10643,중앙로32길,126.8595449,37.5200903
10644,중앙로36길,126.8571821,37.5195857
10645,중앙로45길,126.8505263,37.5211119
10646,중앙로47길,126.8500887,37.5186724
10647,중앙로51길,128.4597064,35.7353395
10648,중앙로55길,126.8455423,37.5261541
10649,지양로7길,126.831837,37.5206539
10650,화곡로3길,126.8273178,37.5411195
10651,화곡로4길,126.8457053,37.5397
10652,가로공원로76가길,126.8422665,37.5341837
10653,가로공원로80길,126.8397284,37.5353861
10654,강서로15길,126.8411845,37.5319236
10655,강서로17가길,126.8439933,37.5342486
10656,강서로18길,126.8497117,37.5345347
10657,강서로29길,126.8388639,37.5386981
10658,강서로35길,126.8361551,37.5426084
10659,강서로45길,126.8318818,37.5493311
10660,강서로45다길,126.8346037,37.5453003
10661,강서로47길,126.8324547,37.5528485
10662,강서로47라길,126.8325036,37.5516266
10663,강서로5가길,126.8459484,37.529002
10664,강서로5나길,126.8432118,37.5284251
10665,강서로5라길,126.8546806,37.5299224
10666,강서로8길,126.854067,37.5303471
10667,개화동로23길,126.8086469,37.5661523
10668,개화동로25길,126.8087572,37.5655031
10669,곰달래로25길,126.8485417,37.532258
10670,곰달래로31길,126.851339,37.5331138
10671,곰달래로47길,126.8559932,37.5340046
10672,곰달래로53길,126.8575182,37.5349296
10673,곰달래로60길,126.8631051,37.5310029
